cookie_id,predictions
c512f2e8cd3c41fc993356c93da2fce2,"[260154, 116823, 182870, 108242, 240744]"
c51a608424eb4361a6c062d19354700c,"[243868, 101396, 210229, 164236, 245952]"
c5243b88f9f540e091b2ab9c832362e0,"[116823, 182870, 108242, 207423, 114583]"
c52910fdeb97441e8f81ba3bebdaab06,"[106729, 243003, 218072, 210536, 237425]"
c54c87dc2b3745d2bcd5ac5589620172,"[206350, 212141, 193331, 120252, 198751]"
c57dc1014294414fa47201e1c1004e51,"[246285, 219266, 116900, 250327, 138634]"
c586294505024539b144a3e51e4694d2,"[181745, 154411, 250327, 115977, 253678]"
c592b1c0ce6a4b7b9e37e46a4ef493ff,"[113482, 253946, 242145, 207108, 101462]"
c59cb3151721468e8046b6697333ce14,"[113482, 243868, 207156, 122614, 152046]"
c59fb167ae5b4c4ba8984300932b0281,"[115420, 257631, 207211, 108242, 240744]"
c5adabf610354c0d9b896630c6e9674f,"[182084, 206350, 113482, 103881, 209422]"
c5b591400296411e9acb69b2d114323f,"[110793, 108242, 239021, 247276, 206350]"
c5c958b931774c3487db1dcfe75820ce,"[247276, 110793, 242814, 248720, 113482]"
c5cdd0cb10bd466ebead3a3f0971e130,"[206350, 212953, 212987, 245637, 209245]"
c5f93cf638924127bb0710a264b1b436,"[162187, 242642, 240744, 181745, 116823]"
c62606923bef407aacda485d056880dc,"[101396, 245952, 164236, 195073, 195637]"
c65d70eb97f64cc6933abc3e6f5f3f10,"[212325, 207211, 171602, 116438, 182439]"
c65e8c0fdca24f95936e8ec9f68f76dd,"[206350, 108242, 105907, 212987, 212953]"
c66073e29cd44bb396757d8570650777,"[240663, 206907, 208607, 172483, 204989]"
c67d2f2b3b464c33b175d88953cd8465,"[110792, 247276, 247535, 221920, 207156]"
c6b5162b77bd4faf9468db9a9e67d8f5,"[181745, 243868, 217683, 212325, 207156]"
c6b5a0f42fbe4fbba17bbb91b68a2a18,"[209448, 246285, 207156, 122614, 205630]"
c6c0dc4715d449a9b7988277df273a0c,"[138634, 117525, 253946, 209422, 209448]"
c6c532f3f67c434b93a84641fa49cdea,"[240744, 113482, 130102, 106293, 180322]"
c726ffde0b9a4e0d9a4078ce75a77226,"[181745, 250327, 117897, 109685, 107882]"
c749ac91dd2e43c39951cf563385f736,"[198114, 122614, 153970, 111867, 116823]"
c765633cf53e4ec883610db8b5128f12,"[207108, 230707, 164602, 220718, 111505]"
c78c24ec529d4b3583312a5107d03c13,"[113482, 182870, 247535, 242642, 206350]"
c7912c0ca676486fa66903ec2cd9c801,"[250327, 165933, 181745, 172483, 235614]"
c793cc26ad5e4c9e9e6e8da69bf1a4ef,"[250327, 152046, 228572, 205479, 106676]"
c79f7b29868d4204a76843ddafd7e0c2,"[198751, 212141, 212027, 230707, 207211]"
c7f6182520d84c86a1f354f1898c2e7c,"[212325, 207156, 113482, 250129, 219770]"
c80bf63b4b6743e185a14dc886125209,"[105907, 206350, 239021, 149024, 242642]"
c81d70b8273d4d648e082942260a605a,"[247535, 113482, 110793, 206544, 247276]"
c822eb909af7414b96471836bb1619ff,"[113482, 207156, 212325, 168935, 250129]"
c84cbe68791d4a03956397b547a634c1,"[212325, 198751, 237288, 179082, 115420]"
c84ecff346d04cee844d04c9593ad6c6,"[113482, 219770, 212325, 209422, 164481]"
c8519982685c4096b15ee9f3ce1b0d93,"[212325, 237341, 207156, 212141, 212027]"
c8744e5e6b3c4a6dae988bae3d787ec0,"[138634, 243868, 242642, 246509, 153970]"
c879f2d10c2240d680be28ab9881f624,"[181745, 154411, 109685, 121184, 107882]"
c89ba77c4581490ebd9c408287c23c21,"[114583, 103881, 243868, 113482, 242145]"
c89d183f5c24416fbe4ac810d96f6cec,"[243868, 207156, 152046, 228572, 205479]"
c8a78907c052474c82793a92bfcd89cf,"[101396, 164236, 195073, 195637, 225472]"
c8af5c3c021f446fa1290dcefeedd096,"[138634, 246509, 253678, 219770, 246285]"
c8affa51e7bc4a75816f572098f5152d,"[111867, 207156, 108242, 207108, 212325]"
c8b8f821ff9f438f8450adc563ee7397,"[212325, 212141, 230136, 217606, 221920]"
c8bda6f86b8c4ec3afb6852abb373919,"[260154, 181745, 138634, 250327, 115977]"
c8c0ab5c563e49c08cbdd993031070aa,"[260154, 217683, 138634, 154248, 108242]"
c8c7cedb314e41c992301cc08087eaa6,"[242642, 237341, 212325, 239021, 212953]"
c8d1e26355d7455f8a0955a9f3900204,"[246509, 237341, 110793, 239021, 105907]"
c8d7fb98cef54d55ae9f2b009e32a8be,"[108242, 110792, 105907, 207302, 247276]"
c8dc065b5a65487789591ff8d60662f7,"[198114, 246509, 102219, 182682, 182679]"
c8e243c2529b41bcbc806c072136cf57,"[113482, 207156, 243868, 253946, 168935]"
c90bbc6f6ab44c14872d42d2329fabd0,"[250327, 217683, 117897, 166835, 240663]"
c9186fba28884d10aa17e3b50de69863,"[220718, 230145, 221920, 212325, 115420]"
c951f5ba5c0045b8901681bc8869800a,"[207423, 103881, 242145, 113482, 111867]"
c95cf5ec336c4c429a176c97b0ce32c4,"[178415, 111941, 240744, 198751, 206544]"
c97aad671ac3403aaf70c89928a01f83,"[138634, 153970, 217683, 212325, 205630]"
c9954efbd2604f79af0df57630defce2,"[230707, 120252, 230145, 115420, 198751]"
c99a38d2ac85484eac8b68b927c3d432,"[243868, 106676, 228572, 130474, 205479]"
c9bc7e17ff504a8abc367fb7cefb1003,"[103881, 153970, 149484, 173337, 144097]"
c9c01140ce1a4aa489bc5aa384bbd822,"[109079, 102219, 105907, 206350, 182682]"
ca1170c49ff14dd7a6cea5e9688f5c31,"[113707, 120252, 212987, 239021, 225096]"
ca24c13028104d848293cd3b3539a27c,"[103881, 153970, 122614, 149484, 173337]"
ca280a0a4e094e74a814e59cec95a557,"[207156, 212325, 219770, 205630, 250129]"
ca30d193dd50469988ed177018764f0a,"[220718, 239021, 171602, 221920, 212027]"
ca3362529bea489c93e363c07d2cf3ee,"[113482, 242145, 110793, 117532, 117525]"
ca3e8bc871804e3cbab1ef002a42c933,"[162187, 182870, 182084, 237341, 253946]"
ca57a9965100491ca28b643281f7a533,"[111505, 242642, 113707, 108242, 247535]"
ca5b959a7d54453ba5b30c8682917897,"[246509, 138634, 243868, 181745, 242642]"
ca8c113e63964c56bf80c3d909abf83b,"[209422, 138634, 209448, 122614, 117525]"
caa4c03c22d447a0b14ddee7d0886958,"[212141, 120252, 207108, 182084, 193331]"
cab96280bcb44c669c992897d390736b,"[138634, 212325, 207156, 219770, 250129]"
caddff029b2f4eb3a5ca13c8873121ef,"[138634, 246509, 153970, 217683, 117525]"
caec0064408b4cf08dd434c36f72f7d2,"[253678, 219266, 246285, 212325, 219770]"
cb0bfa36a64149059522d8d96fcaab7f,"[209422, 209448, 207156, 219770, 122614]"
cb17b76290214bc79df2dfe5fe4e87ef,"[108242, 240744, 110792, 182084, 193331]"
cb5b6c98a77f439b81529afddfeff1e8,"[116823, 108242, 114583, 110792, 182870]"
cb632fa9448e44e1a579828671b27600,"[198114, 116823, 182870, 240744, 105907]"
cb96a62bf89244a08cea329bc5629cd1,"[237341, 207156, 106729, 164246, 207169]"
cba30558acd84ddfb9aeda6ca141a61b,"[110793, 250327, 113707, 113305, 248720]"
cbce171488304c43951601b2ebb65393,"[181745, 203404, 154411, 240744, 250327]"
cbdc1c57ca9c4cc3a03c3ae6ee29230b,"[153970, 260154, 117525, 117532, 173337]"
cbf54b78149e4fc59fdc8806dbaf8ffa,"[164236, 245952, 138634, 195073, 211897]"
cc06bc1bb6454438baf58a62917f1c46,"[181745, 154411, 109685, 207560, 107882]"
cc1b887bc92a4232b350c49bc88dc45e,"[219266, 202969, 100067, 210045, 210746]"
cc1c1e6cbc914ea1bb25ecfe72511003,"[181745, 154411, 242642, 109685, 243868]"
cc28ef4b99a8494da99f5459e52699a8,"[240744, 212953, 207211, 115420, 111837]"
cc37bf45e5e84150ab677f91f3ac653d,"[243868, 110793, 246509, 149024, 152046]"
cc5d0be3904a4cbea22a0b3dbb8056c5,"[212325, 230145, 212141, 212300, 237288]"
cc688df566d2479b8ae5dfe90bf7b344,"[113482, 181745, 116823, 182870, 253946]"
cc8826d55f9b4c289e0925fee474505d,"[110793, 210628, 113305, 239021, 114583]"
cc89e19eab4243e789bd3b7c67348571,"[247535, 101136, 117525, 113305, 136872]"
cc91faff78e44aba8f2b2d3ca2991dff,"[113482, 171602, 207108, 260154, 111941]"
cc99cf95d6ff489fb62d715deeda0a1d,"[154411, 109685, 207560, 121184, 107882]"
cc9bd4f9c2a143e78f3c23d4ab9eba6e,"[240744, 115420, 207211, 257631, 212141]"
cca469473b2145e28890232fd3dd8a3b,"[220718, 115420, 198751, 207211, 221920]"
ccb6594a199d4fb981e6fb9837f5e071,"[106729, 164246, 207169, 250327, 122614]"
ccc965adf8794ea5949176a12abe15c8,"[150476, 179082, 113707, 171602, 207156]"
cce4003b82494bd8b226936749c867cf,"[113482, 253946, 242145, 162187, 111867]"
cce78fecd7c748968593c2189c03ef5f,"[138634, 240663, 117897, 165933, 243678]"
cd2f91ca12ce4049bca0a773b076e70b,"[247535, 108242, 206350, 207211, 113707]"
cd307174ec6f40899ac8892a7e06086e,"[237341, 212325, 221920, 219770, 207156]"
cd3a14a826944e198be5524eb9c5b17f,"[206544, 196428, 207302, 248720, 110793]"
cd52f50c609c40d69ae7d1daffde5b64,"[181745, 115977, 154411, 247299, 109685]"
cd5d54a50a05407db2c9eecd0b6740da,"[181745, 203404, 108242, 240744, 154411]"
cd6c32b68a534b4d9725987a4cd95747,"[220718, 237288, 198751, 221920, 230145]"
cd929dd05fbf466d959781a18d82da12,"[176398, 212953, 190285, 187662, 102305]"
cdb7beb59dd54bf8b97c1e94c6680629,"[260154, 108242, 116823, 113482, 182870]"
cdcf2e6d93274894884af2b68e4d6aff,"[138634, 153970, 237341, 117525, 217683]"
cdd4f938b2cd45639dee07e1a6853bf8,"[115977, 247299, 114583, 207423, 234115]"
cde0cb340bcb48fc80f30ad0af4de3bd,"[209422, 219770, 209448, 253678, 207156]"
cde311592ea44017974cbb1d3fbe397a,"[120252, 171602, 114583, 198751, 106208]"
cde940b56a7b4875bcf94fca3b196ff9,"[212325, 207156, 221920, 205630, 219266]"
ce4ce86d19e64bfc9fb0676a40318492,"[230707, 221920, 179082, 212141, 240744]"
ceafe8a3fbb8434ba5eb228e5e2e7ea4,"[113707, 206350, 240744, 207211, 113482]"
cedac024725a47afbbb03e8fe59b6c25,"[116823, 182870, 110792, 114583, 207423]"
cf12ddf1f4b547abb60312e75558387f,"[203404, 206544, 240744, 171602, 116823]"
cf3b95526981476c8cd7b10f22af3851,"[206350, 104276, 108242, 110793, 109079]"
cf3cfcb66f4f4071a43f60611dca4dde,"[253678, 246285, 219266, 122614, 219770]"
cf4cf3b60a1c45b2bded8671efd8517b,"[138634, 153970, 217683, 253678, 117525]"
cf5d5922ab7e43f1bf5dea5fc3cb8395,"[243868, 207156, 152046, 228572, 102794]"
cf6cd6398aea4a54bafc5c0d17d02ab9,"[240744, 149024, 237341, 114583, 113482]"
cf74216f1f094df6a452ace8fe80b372,"[237341, 138634, 153970, 115420, 257631]"
cf7ff37d9ac443ea911313355a0e9c20,"[234115, 247304, 241030, 117532, 101450]"
cf925f6900ed4077a02bc623068bb26a,"[240663, 117897, 165933, 235614, 243678]"
cf93fe6fed80472ea8825823584a4259,"[243868, 152046, 102794, 228572, 205479]"
cfc8667d97b84a50bf7c63a163eeb3e2,"[203404, 243868, 246509, 207156, 113482]"
cfc8f2e67611471b86c170607c29619f,"[113482, 207156, 212325, 168935, 250129]"
d00dc3f608dd45dab0ae921ac5770711,"[243868, 210229, 102794, 152046, 106676]"
d01c16ffd67c4a6f8b19084bd6fa98f2,"[138634, 243868, 253946, 113482, 242145]"
d01e0980ceb547ff937a8a112b23468e,"[115977, 247299, 234115, 181745, 247304]"
d025706be840450fa7e23f27f95d09c7,"[103881, 243868, 122614, 149484, 144097]"
d02998da6a1747d9afd21637583997d5,"[198751, 260154, 212141, 212027, 237288]"
d04d914daf1a4c8cac7f0730a4d7bb8c,"[101396, 113482, 225472, 207156, 122614]"
d05290c5ad2b47c7ba1371cc50760ea3,"[243868, 237341, 210628, 228572, 152046]"
d058a478f2af4c10b294388010c8289b,"[106729, 243003, 218072, 210536, 237425]"
d07ca33594844178b1e14a928202c98c,"[207211, 240744, 108242, 116438, 257631]"
d0a2fd64cccd4f0facc4be5a84b2a7a4,"[253678, 240744, 219770, 219266, 243868]"
d0b5563409a840b483c50705b4675049,"[111941, 207211, 212325, 116438, 171602]"
d0c880c0e80a4c21adf812d3ebeb4ddf,"[214513, 179082, 212325, 212300, 221920]"
d0c8fae6b363418c93a580102671ca8f,"[138634, 153970, 207423, 253946, 242145]"
d0d49f7fdcc344a7891f540ca0219920,"[181745, 154411, 115977, 260154, 247299]"
d0dc3f7ada894f3db09473c0922b5b28,"[198114, 237341, 247535, 206350, 110792]"
d0ddad6dfd5445b4ae0714b7126ea7f1,"[212325, 207156, 113482, 250129, 230145]"
d119fd10c7f445fb8561ee91d24f85ea,"[243868, 246509, 110792, 203404, 207156]"
d120f3084cb742ec88bb513ecac65ac0,"[210229, 111706, 258036, 217615, 102794]"
d12593cdc89e4723b2cfb58e374d3abc,"[203404, 116823, 182870, 260154, 212325]"
d128879e53e74c05b2a64f9ac4aad723,"[243868, 237341, 228572, 152046, 205479]"
d15d0513fd534ade8c87ee3b46185f2e,"[243868, 207156, 212325, 152046, 228572]"
d1651744838c4ee3ac3e19d6ffd46725,"[138634, 115977, 106729, 164246, 207169]"
d16ce42259cc453c9f5c66c4d1dab019,"[246285, 116900, 219770, 101462, 259050]"
d171e919fdb3404c9280de83cf1900a3,"[117897, 154411, 165933, 207560, 112313]"
d1a99433921c4b9cb8187727308d6ec5,"[247276, 105907, 248720, 252289, 242814]"
d1aab046831b445db2a8e2abbef664be,"[101136, 136872, 240432, 106584, 222378]"
d1c0a4171cc8451f90bc123688bf159a,"[253678, 207156, 212325, 205630, 219266]"
d1f17036beda495296ea4a4717778552,"[108242, 207108, 110792, 113482, 207156]"
d2168417b65343e9bcd6e7d8cfeae6f2,"[209448, 219770, 205630, 106282, 210469]"
d21cf19af71f4f3cba7213baf40b9cac,"[243868, 102794, 106676, 228572, 205479]"
d23841401a184e44a04c724cc53fa479,"[113482, 181745, 117532, 253946, 117525]"
d2488a3c26a3401d9ea8d2a73a4fcf8d,"[122614, 117525, 242145, 153970, 209422]"
d255819a7fd84330afb9d4b07f3bb8e2,"[210628, 113482, 179082, 111941, 212141]"
d266cccbd720444ab722cfa5a9ea0864,"[209422, 122614, 219770, 205630, 243868]"
d28f289eda6a4cf0b91271ae23ed81d1,"[138634, 153970, 243868, 242145, 173337]"
d29536c06afd4dc0b21223333c3f3687,"[260154, 203404, 182870, 116823, 207423]"
d2ebd6694dd64896904c1c8c2027c7f4,"[207108, 164602, 149024, 111505, 237341]"
d34d32e8041041a79306d5d407123162,"[105907, 207108, 113707, 212325, 212027]"
d38428c9cd7445b79008b9ad67f50b00,"[106729, 164246, 116900, 217683, 154248]"
d3b1e09ced9a4929b5bcd338fcb1ec7e,"[110792, 193331, 182870, 114583, 164602]"
d3b24121fbcd498386a3befad917d41e,"[246509, 242642, 237341, 243868, 198114]"
d3b6577673cc4dac9215857a536bf02f,"[230707, 212141, 221920, 113482, 210628]"
d3b864d8e37043da91b9cfaccff8aea5,"[219266, 202969, 217773, 146846, 210767]"
d3b9100909a14ad786894629692cb6a9,"[113482, 247535, 206544, 206350, 207156]"
d3c397e038894d88a8ef1d42be2e724e,"[209422, 209448, 253678, 101462, 219770]"
d3d0d0bc7ef14b1f9abe52fcca28c8cc,"[171602, 162851, 207211, 178415, 207156]"
d40e800ac6db4d239424e59706506d80,"[243868, 210229, 102794, 152046, 106676]"
d4122c6706de40aca2627a6f3a1affc5,"[246509, 138634, 113482, 153970, 253946]"
d433287d5dbb4c5882d6ffe96d2c7798,"[230145, 212325, 115420, 230419, 179082]"
d44ccb43fd084074ac961e04fc8031fc,"[113305, 237341, 149024, 103881, 250327]"
d46401e5f890462db1cbd564b0a8013b,"[210628, 214513, 247535, 182870, 164602]"
d466e33f7ff1475bb1666bdc4bc68692,"[162187, 113305, 108242, 113707, 105907]"
d495da99f6704806abf592800fd3bee4,"[122614, 109959, 104948, 166835, 245088]"
d4a23d214bf3485a81b4c37c1f06c263,"[117897, 165933, 240663, 235614, 166835]"
d4cee2864ce14c5f865528ff380d40db,"[198751, 212141, 212027, 230707, 207211]"
d4d07358b50841ab8389374f1f72f8ed,"[206350, 212953, 111941, 209245, 212987]"
d4d3687591084d78af50d5ac96fb83d7,"[247535, 212325, 110793, 212141, 246509]"
d4e183e32aa74f42a9ad40a9ed712938,"[181745, 149024, 154411, 164602, 109685]"
d5030f6e90954f9fbbc8629a3348d41f,"[138634, 242145, 117532, 114852, 144097]"
d51c0309d3bc468b92a29d5d05524974,"[260154, 250327, 217683, 138634, 219266]"
d52ee99c705641509f9e2979be18a1d6,"[245952, 195073, 195637, 106729, 164246]"
d539c56e18d54bf6a47d60bcd9e5406f,"[206350, 239021, 105907, 149024, 113707]"
d55c8f692aab47f09ac5b713e9dc10c9,"[240744, 116823, 247535, 108242, 182870]"
d58d2e127aa54b229b9363a08ca7e5b7,"[181745, 260154, 154411, 138634, 253678]"
d59b3dc8554942299477e33f1ad3f1c5,"[181745, 154411, 109685, 207560, 121184]"
d59df4db75674214a39124788ef84b03,"[243868, 103881, 152046, 102794, 149484]"
d5b780930bea46228478b7a998ed1051,"[253678, 205630, 209422, 219770, 122614]"
d5baf96c431447c9b7ae09cb658f381a,"[117525, 217683, 101136, 117532, 205630]"
d5d9f4bcefb544a4b3a476368e3be59f,"[138634, 103881, 153970, 149484, 173337]"
d5df0e38a08d426cb93a32a263e57e33,"[101136, 106584, 136872, 222378, 242710]"
d604f16ba3c24386a632277cfb020315,"[219266, 113482, 259050, 209422, 209448]"
d6374827802c4784b73dc240a38214f2,"[212325, 207156, 113482, 250129, 217683]"
d63be6a1cd2b4c8e98ef6b1bfe6735b3,"[153970, 173337, 242145, 102794, 152046]"
d643ba7f4aac43f8a3abd53e0a1b393e,"[212325, 207156, 250129, 113482, 243868]"
d657db37bcc14dabbfc6fb25a5c8ea08,"[181745, 207560, 109685, 240663, 121184]"
d663f165288840269b17b7166c65a2af,"[105907, 110793, 231500, 164602, 207211]"
d66942574eec448ca86ab7bb21678a7f,"[243868, 237341, 152046, 228572, 102794]"
d68a8c9063c14f838da8a41bb45ef3bf,"[212325, 171602, 207211, 257631, 182439]"
d690427495f8418c9c57e8c8c13fec97,"[242642, 198114, 237341, 212953, 239021]"
d6d88a6c712845c5a9143e008c7368ff,"[253678, 209422, 101462, 209448, 246285]"
d6eb1aa69349446b82ef54c44a076051,"[108242, 240744, 110793, 111505, 242642]"
d6ec4207119f4f1b93687d2ad9c2f264,"[260154, 182870, 212325, 114583, 116823]"
d710df7b2c3140608d0b2200a48431b5,"[138634, 246285, 219770, 207156, 212325]"
d722db04563a4fad9828f640851077b4,"[209422, 209448, 101136, 207156, 117532]"
d725a2035625438e861b9a1182864e2c,"[210628, 242642, 250327, 247535, 220718]"
d727328348494c399d565b5e23359245,"[103881, 246509, 149484, 144097, 227850]"
d752c95f37bf40378baadfeb9814a4ab,"[116438, 207211, 109079, 239021, 104276]"
d7690ae24d28420a8350f4db3dc97075,"[138634, 117525, 113482, 253946, 115977]"
d78cfdda4da445e79016f7fa8619e822,"[181745, 250327, 260154, 154411, 138634]"
d79764519693480896a6d59011c19b14,"[206350, 115977, 247299, 212953, 234115]"
d7c67e5f39e1437e8091afcf67b3756d,"[171602, 240744, 206350, 111941, 178415]"
d7cecaeb05ef45788c587b514bc35c31,"[113482, 253946, 154248, 117525, 209448]"
d7e3c8bf01a6400bb27e3c824f4e4b84,"[181745, 237341, 110793, 242642, 239021]"
d7f32dc26ff24ec68d1fdb637998bcbd,"[114583, 110792, 113482, 253946, 242145]"
d81c96c58deb4a5e8f26c27eecd936c7,"[209422, 209448, 101462, 253678, 259050]"
d84437186eee474c8b28ae324a97a55d,"[181745, 154411, 207560, 109685, 117897]"
d868c2f7041642c788c45d0575717dfe,"[138634, 153970, 237341, 103881, 173337]"
d8709df9afa84c419fb5a83f3d39151e,"[103881, 212953, 149484, 227850, 102305]"
d8997e05d60a47ffafd047c63b28277c,"[178415, 120252, 230707, 108242, 111941]"
d89a81daaa3e44a6a30e37e4ab214c2e,"[198751, 230707, 212141, 212027, 207211]"
d89b1a1d1ff14c8a9058e540128441fa,"[250327, 181745, 154411, 117897, 107882]"
d8d25fed372a4fdab25276ae4a18dbe0,"[103881, 117532, 122614, 243868, 242145]"
d8f1cc0e5e7f424eb00b3e747c1bb992,"[115420, 105907, 240744, 111837, 110792]"
d8f68d1118a945b894d7faab5ac80bef,"[113482, 243868, 207156, 103881, 122614]"
d8f7eb3f8a3148dbb0ea9018d0055cec,"[260154, 182870, 116823, 203404, 110793]"
d90b0d1bb7cc4712b95a5b0f922f493c,"[186617, 212141, 120252, 246509, 207108]"
d925f799dfd144c6afbfbe88b2520f8e,"[182084, 212141, 239021, 210628, 257631]"
d932f6aad5154630a1fd5f925db0e16d,"[260154, 182870, 212325, 207108, 116823]"
d93a1baca4314d0d968b1a527c2c3411,"[212325, 113482, 182870, 116823, 207108]"
d9576ee4ddf64bf3a94c9f45824af7cd,"[138634, 253946, 243868, 101136, 115977]"
d974bd8404524a68856252a13a69c1a5,"[207108, 103881, 138634, 242145, 153970]"
d97b6aa2377943439c71518727937c59,"[217683, 212325, 113482, 242642, 207156]"
d9a7ee8d0fac4a86bfcf63b0087c7e24,"[113482, 253946, 242145, 154248, 243868]"
d9ba069eb15040e2b18bed45cf65a828,"[110792, 247276, 108242, 113707, 207156]"
d9c3d57d2809487586e0665e7a107963,"[209422, 122614, 219770, 221419, 253678]"
d9c76a4c318941bca48184f83c736348,"[212325, 113482, 207156, 210628, 214513]"
d9f51b1f9f2c4f95a7dc288d39ff8ff8,"[246509, 116823, 207423, 182870, 164602]"
d9f9ad4aee90474082ed71836046cc28,"[203404, 181745, 182870, 116823, 207423]"
da04e38932be41538aa1cb8d7fc8b552,"[113482, 253946, 242145, 117532, 110793]"
da47b495073f47799cef6c893ba4a574,"[113482, 117525, 253946, 242145, 212325]"
da4819603db446c9862995813da8a6a0,"[240744, 212987, 253946, 212325, 113305]"
da53b8aa92c0459d91b724a25da9d914,"[207156, 113482, 243868, 212325, 219770]"
da546526c3a942f39f5bd00902a9f7f4,"[138634, 207156, 253678, 212325, 219770]"
dab4607f7c204667b3bfad51c35add31,"[152046, 228572, 205479, 106676, 130474]"
dab59b88030c411da230746659ec184b,"[203404, 260154, 182870, 116823, 114583]"
dab87e8d1eed4054af663e829c0f4b21,"[230145, 212325, 115420, 230419, 247535]"
dae6774c4bb144bca7c590c851f429a1,"[110793, 212987, 101410, 247276, 111837]"
dae73c05fc8d415ea84f1e2e5ca386e8,"[246509, 240663, 117897, 165933, 243678]"
dae8af4ada664e339b6266d7bb45a021,"[237341, 242642, 210628, 179082, 214513]"
db049fbd773346d6b56d597bb9c8d4a8,"[181745, 101396, 164236, 245952, 195073]"
db3bd159c76947b7989808ae5a23eca2,"[153970, 113482, 110793, 206544, 105907]"
db858137839d48b688dece4369d969d9,"[153970, 103881, 242145, 117525, 253946]"
db8fbfebf3024f30a7889a9c57b9c8a0,"[247535, 116823, 105907, 108242, 110793]"
dba408942b4942c5906887b18ad6f19b,"[212325, 207211, 171602, 116438, 260154]"
dba947f639674e1c8be303817c8a4c04,"[101136, 117525, 136872, 240432, 106584]"
dbaf70ad5bd7407d9ccc04d567135892,"[122614, 209422, 209448, 101462, 113482]"
dbb098d6870c49b489e8668ccc6b669b,"[181745, 212325, 206544, 171602, 154411]"
dbc801e75cb14688af748134235e47e3,"[207108, 108242, 242642, 237341, 220718]"
dbde907805b649d9bb90d5532176a59d,"[210628, 260154, 116823, 182870, 247535]"
dbec257a01354eb08acab9974b808cce,"[210628, 206350, 220718, 178415, 212300]"
dbfafff4ff5b45789868165eebfc68ba,"[198751, 212325, 209568, 114583, 220718]"
dc0017182a7d45f9a19b96411c5d0cd7,"[153970, 260154, 117525, 117532, 173337]"
dc0b6264d19747e49ee68e8d59d480fe,"[110792, 247276, 217683, 207156, 113707]"
dc1209c63a8c4889a4e171e45356f55f,"[111867, 239021, 237341, 257631, 171602]"
dc13dc17298b4d86902a846ef575d3b6,"[110792, 242642, 148714, 247276, 217683]"
dc195e266fae4552a35fb0d9f5584b02,"[149024, 180382, 230707, 210628, 220718]"
dc2a9113134f4852af981e81602d40a9,"[116823, 113482, 182870, 108242, 203404]"
dc4d11f887ae49bc85ad746ac60a5c8b,"[239021, 171602, 257631, 105907, 207302]"
dc9174ffa57f4a18adc7198a8d44c2a3,"[237341, 247535, 110793, 182084, 239021]"
dcae7dc819ca41bfbcd17acbf8fc582d,"[247535, 230707, 220718, 182084, 221920]"
dce2c4c152ca4b9095fd417ae0d1b1ac,"[113707, 111941, 108242, 230707, 198751]"
dce7876cd651442d8aa290d44b40ee75,"[253678, 116900, 122614, 219266, 108536]"
dd0e593d91a5492e892752c56fce0a96,"[240663, 117897, 165933, 243678, 172483]"
dd1052f94f844b548b315602c51c23d6,"[181745, 154411, 113482, 113707, 230707]"
dd15ff65545546afb635d6bd415c253e,"[210628, 230145, 221920, 214513, 212141]"
dd184e393a364c2abf8fbfb97f5f550f,"[206544, 111941, 239021, 105907, 113305]"
dd269c6acb10420f8952857124fdc7d7,"[110793, 115977, 239021, 247299, 237341]"
dd339df4c6a74250b7e04e6702bc1134,"[154411, 109685, 121184, 107882, 112313]"
dd42a8b0fd8a480fad5131a664ce61af,"[237341, 113707, 113482, 243868, 114583]"
dd4f1760df4449889e26ac8c9908dac3,"[230145, 179082, 182870, 221920, 110793]"
dd4f6d101611470893d51fa244542719,"[103881, 237341, 240744, 144097, 227850]"
dd583cb306cf4e229c4fef6d51bd0062,"[242642, 247535, 214513, 111505, 212325]"
dd901e659969468881adab86032a6dab,"[260154, 206350, 207156, 247535, 206544]"
ddbb78bc96d240ffb827db754d2c2ca4,"[240663, 117897, 165933, 235614, 206907]"
ddc098756c3e421ca5964ba5ad7fb5f6,"[113305, 198114, 182870, 207108, 110792]"
ddf227f5ba3f455fb0619d8857f38435,"[115977, 247299, 234115, 247304, 241030]"
ddfc719674db4579890b21cdcf465974,"[206544, 207302, 212325, 207435, 239021]"
ddffd3678aee423bb10439f37434aac5,"[114583, 110793, 178415, 150476, 212325]"
de1f3f8c077344d8825209c3a19f8e5b,"[114583, 110792, 113482, 148714, 113305]"
de30dcd38562448b844dabba54527730,"[116823, 182870, 108242, 113482, 240744]"
de534f760a2c44b1ae99d6ae783961ca,"[110792, 105907, 247276, 108242, 206350]"
de53f9a6546a478aaae44757d0bc0c4e,"[206350, 148714, 122614, 154248, 217683]"
de56627965b4465e8a74f6648363c4ba,"[253678, 209422, 207156, 209448, 205630]"
de5a8488fa5246fe9106be8ec9c5a93e,"[115977, 234115, 247304, 241030, 117532]"
de6861d137ae45e685a6bca0a730445a,"[117897, 240663, 235614, 172483, 166835]"
de8d4a4727e44f6ca2e9768da0c39735,"[181745, 203404, 154411, 110793, 239021]"
de9857cd7525464989c12e2ef2e84f51,"[206350, 212987, 212953, 245637, 209245]"
debb47d96658443fbe6dc942c0205f56,"[113707, 239021, 257631, 120252, 171602]"
ded23f0ccb164fe3bae83bd1c6173a12,"[260154, 138634, 110793, 250327, 239021]"
dee8c60c9838408fb0185ab749ede84a,"[181745, 240744, 203404, 253678, 105907]"
df011782a8cf44268d220e01674c2999,"[198751, 212141, 212027, 207211, 230707]"
